,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
2961,"Venice, Italy",within an hour,95.0,100.0,f,Castello,119,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,1125,t,7,4,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,338.65479452054797,338.65479452054797,32.50133150736471,2.0,4.0,0.08,26,56,331,307.64109589041095,90.68493150684932,2 baths,84.66369863013699,2.0,0.0,9.59718628917645
2962,"Hostivice, Czechia",within a few hours,100.0,97.0,t,host neighbourhood not available,6,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in home,Private room,1.0,1,28,t,0,132,41,2,4.94,4.95,4.99,4.93,4.92,4.82,4.92,f,55.02739726027397,55.02739726027397,0.36960785351110786,2.0,3.0,2.38,0,0,0,0.0,0.0,1 private bath,18.34246575342466,1.5,0.0,0.6716796939584485
2963,"Padua, Italy",within an hour,100.0,100.0,f,Cannaregio,80,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,1,1125,t,1,40,18,0,4.4,4.75,4.55,4.83,4.8,4.93,4.6,t,172.7890410958904,172.7890410958904,19.042805754432642,5.0,6.0,0.92,8,38,286,133.62191780821917,78.35616438356165,1 bath,28.798173515981734,1.2,0.0,11.020841156161469
2964,"London, United Kingdom",within an hour,98.0,99.0,f,San Polo,27,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,1125,t,7,51,16,2,4.45,4.67,4.51,4.76,4.78,4.86,4.33,t,189.0,189.0,0.0,2.0,4.0,0.93,26,40,305,157.93150684931507,83.56164383561644,1 bath,47.25,2.0,0.0,0.0
2965,"London, United Kingdom",within an hour,98.0,99.0,f,San Polo,27,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,1125,t,6,44,6,0,4.55,4.66,4.48,4.73,4.89,4.82,4.34,t,189.0,189.0,0.0,1.0,4.0,0.82,14,44,319,165.18082191780823,87.3972602739726,1 bath,47.25,4.0,0.0,0.0
2966,"London, United Kingdom",within an hour,98.0,99.0,f,San Polo,27,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,2,1125,t,4,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,309.0,309.0,0.0,3.0,6.0,0.03,8,22,287,242.96712328767123,78.63013698630137,2 baths,51.5,2.0,0.0,0.0
2967,"San Donà di Piave, Italy",within an hour,100.0,100.0,t,San Polo,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,29,t,0,161,37,4,4.84,4.95,4.86,4.95,4.98,4.96,4.72,f,104.22739726027397,104.22739726027397,6.32371387857833,1.0,4.0,3.0,3,32,192,54.61095890410959,52.602739726027394,1 bath,26.056849315068494,4.0,0.0,6.067228046371449
2968,host location not available,within an hour,100.0,100.0,f,Dorsoduro/Accademia,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,30,t,3,85,24,0,4.75,4.89,4.72,4.78,4.89,4.92,4.68,t,93.84931506849315,93.84931506849315,4.149246035299447,2.0,2.0,1.56,9,39,314,80.6027397260274,86.02739726027397,1 bath,46.92465753424658,1.0,0.0,4.4211788144338
2969,"Venice, Italy",within an hour,95.0,100.0,f,Castello,119,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,1125,t,10,2,1,0,4.0,4.5,4.5,4.0,5.0,5.0,4.0,t,228.38630136986302,228.38630136986302,34.911447298720574,2.0,4.0,0.04,33,63,338,210.57534246575344,92.6027397260274,1 bath,57.096575342465755,2.0,0.0,15.286138918718597
2970,"Padua, Italy",within an hour,100.0,100.0,f,Cannaregio,80,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,1,1125,t,7,104,16,1,4.81,4.84,4.71,4.86,4.85,4.98,4.75,t,348.75616438356167,348.75616438356167,93.14197037097878,4.0,6.0,2.04,29,59,320,302.63013698630135,87.67123287671232,2 baths,58.12602739726028,1.5,0.0,26.706902954851095
2971,"Padua, Italy",within an hour,100.0,100.0,f,Cannaregio,80,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,3.0,1,1125,t,4,175,49,2,4.77,4.75,4.86,4.87,4.91,4.97,4.73,t,396.986301369863,396.986301369863,113.68818126386208,4.0,7.0,3.45,17,41,277,292.86575342465756,75.89041095890411,2 baths,56.71232876712328,1.75,0.0,28.637809635134342
2972,"Venice, Italy",within a few hours,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Room in hotel,Private room,1.0,1,6,t,4,54,30,4,4.89,4.93,4.96,4.94,4.85,4.67,4.81,t,70.17534246575343,70.17534246575343,1.3715897592063901,1.0,2.0,1.0,22,22,201,38.54794520547945,55.06849315068493,1 private bath,35.087671232876716,2.0,0.0,1.9545180842911392
2973,"Venice, Italy",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Venice, Italia, Italy",Entire home,Entire home/apt,2.0,2,1125,t,2,29,10,0,4.97,5.0,5.0,5.0,5.0,4.97,4.9,t,152.82739726027398,152.82739726027398,19.19965415978858,2.0,4.0,0.54,10,31,66,31.78082191780822,18.08219178082192,1 bath,38.206849315068496,2.0,0.0,12.562966133022895
2974,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,0,63,0,0,4.56,4.83,4.73,4.7,4.76,4.94,4.56,t,110.0054794520548,110.0054794520548,34.80905485018876,1.0,2.0,1.14,0,0,0,0.0,0.0,1 bath,55.0027397260274,2.0,0.0,31.6430190782997
2975,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,1.0,1,1125,t,10,29,5,0,4.9,4.83,4.79,4.9,4.86,4.93,4.52,t,173.51780821917808,173.51780821917808,66.13948659832944,1.0,2.0,0.56,34,50,320,144.95890410958904,87.67123287671232,1 bath,86.75890410958904,2.0,0.0,38.116829204519284
2976,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,4,11,3,1,5.0,5.0,4.82,4.91,5.0,5.0,4.55,t,726.172602739726,726.172602739726,327.05479816931273,1.0,4.0,0.22,27,42,294,571.2904109589041,80.54794520547945,1 bath,181.5431506849315,4.0,0.0,45.0381626813502
2977,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,1,1125,t,11,48,18,0,4.6,4.6,4.6,4.71,4.75,4.85,4.48,t,270.26027397260276,270.26027397260276,79.56130185380322,5.0,8.0,0.87,29,53,326,228.16986301369863,89.31506849315069,1 bath,33.782534246575345,1.6,0.0,29.43877051714549
2978,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,1125,t,10,93,13,0,4.62,4.65,4.69,4.69,4.76,4.98,4.38,t,414.67123287671234,414.67123287671234,99.68889171676852,2.0,4.0,1.74,39,69,341,385.04383561643834,93.42465753424658,2 baths,103.66780821917808,2.0,0.0,24.04046478584818
2979,"Venice, Italy",within an hour,99.0,100.0,t,San Polo,114,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,1,1125,t,4,20,6,1,4.8,4.55,4.75,4.8,4.85,4.9,4.85,t,223.92602739726027,223.92602739726027,70.82870923208162,3.0,6.0,0.39,16,44,312,187.62465753424658,85.47945205479452,2 baths,37.32100456621004,2.0,0.0,31.630404940121853
2980,host location not available,within an hour,100.0,100.0,t,Castello,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,30,t,0,94,33,5,4.99,4.99,4.97,4.95,4.95,5.0,4.89,t,119.67123287671232,119.67123287671232,1.78558632689217,1.0,2.0,1.74,2,7,255,83.83561643835617,69.86301369863014,1 bath,59.83561643835616,2.0,0.0,1.4920764865284846
2981,"Venice, Italy",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in home,Private room,1.6205795991318779,2,1125,t,4,5,0,0,4.6,5.0,5.0,5.0,5.0,5.0,4.6,t,97.84931506849315,97.84931506849315,8.421047729306046,1.0,2.0,0.09,11,23,88,23.65205479452055,24.10958904109589,1 private bath,48.92465753424658,2.0,0.0,8.606138656577647
2982,"Venice, Italy",within an hour,100.0,98.0,f,San Marco,4,['phone'],t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,79,25,2,4.34,4.59,4.65,4.9,4.89,4.92,4.41,t,89.43013698630136,89.43013698630136,0.9040028401666418,1.0,2.0,1.46,12,42,314,76.95342465753424,86.02739726027397,1 bath,44.71506849315068,2.0,0.0,1.0108480995675029
2983,host location not available,response not available,96.16273880909218,93.0969346598548,f,host neighbourhood not available,2,['phone'],f,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,1,1125,t,0,19,0,0,4.58,4.74,5.0,4.63,4.95,4.79,4.74,f,36.0,36.0,0.0,6.0,6.0,0.37,0,0,0,0.0,0.0,1 bath,6.0,1.0,0.0,0.0
2984,"Venice, Italy",within an hour,100.0,98.0,f,San Marco,4,['phone'],t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,1125,t,3,62,14,1,4.77,4.84,4.77,4.9,4.85,4.98,4.79,t,134.24657534246575,134.24657534246575,22.600071004166033,1.0,2.0,1.15,26,56,331,121.42465753424658,90.68493150684932,1 bath,67.12328767123287,2.0,0.0,16.834746768409392
2985,"Venice, Italy",within an hour,100.0,98.0,f,San Marco,4,['phone'],t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,1125,t,3,61,16,2,4.9,4.95,4.89,4.89,4.92,4.95,4.8,t,134.24657534246575,134.24657534246575,22.600071004166033,1.0,2.0,1.13,20,50,325,119.31506849315069,89.04109589041096,1 bath,67.12328767123287,2.0,0.0,16.834746768409392
2986,"Venice, Italy",response not available,96.16273880909218,93.0969346598548,f,Giudecca,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,1,28,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,140.0,140.0,0.0,4.0,4.0,0.04,0,0,0,0.0,0.0,2 baths,35.0,1.0,0.0,0.0
2987,"Venice, Italy",within a few hours,70.0,94.0,t,Lido,51,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,1125,t,8,3,2,0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,t,147.3972602739726,147.3972602739726,28.957499989814295,1.0,2.0,0.07,25,25,25,8.986301369863014,6.8493150684931505,1 bath,73.6986301369863,2.0,0.0,19.645887539558025
2988,"Venice, Italy",within a few hours,70.0,94.0,t,Lido,51,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,4,30,t,12,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,175.31506849315068,175.31506849315068,38.45536756156081,2.0,4.0,1.8503838664812238,29,29,29,12.246575342465754,7.9452054794520555,2 baths,43.82876712328767,2.0,0.0,21.935004156852163
2989,"Venice, Italy",within a few hours,70.0,94.0,t,Lido,51,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,4,30,t,7,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,175.31506849315068,175.31506849315068,38.45536756156081,2.0,4.0,0.06,19,19,19,7.890410958904109,5.205479452054795,2 baths,43.82876712328767,2.0,0.0,21.935004156852163
2990,"Venice, Italy",response not available,96.16273880909218,93.0969346598548,f,Cannaregio,10,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,28,t,2,76,0,0,4.88,4.95,4.93,4.97,4.99,4.97,4.79,t,97.91232876712328,97.91232876712328,8.8369221869251,2.0,3.0,1.41,5,15,72,19.616438356164384,19.726027397260275,1 bath,32.637442922374426,1.5,0.0,9.025341648183058
2991,"Venice, Italy",within an hour,100.0,99.0,f,Castello,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire guest suite,Entire home/apt,1.0,2,365,t,0,214,40,8,4.77,4.79,4.68,4.86,4.88,4.97,4.71,f,158.04657534246576,158.04657534246576,25.210335412111178,4.0,4.0,3.91,19,46,319,141.42465753424656,87.3972602739726,1.5 baths,39.51164383561644,1.0,0.0,15.951206381716124
2992,"Venice, Italy",within an hour,100.0,95.0,t,Dorsoduro/Accademia,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,2,365,t,0,56,15,3,4.96,4.95,4.98,4.95,4.96,4.96,4.86,f,218.54794520547946,218.54794520547946,13.560042602499621,3.0,6.0,1.04,0,29,214,128.13698630136986,58.63013698630137,2 baths,36.42465753424658,2.0,0.0,6.204607684483341
2993,"Venice, Italy",within an hour,100.0,100.0,t,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,3,1125,t,4,79,34,4,4.99,4.97,4.95,4.95,5.0,4.92,4.92,t,501.1945205479452,501.1945205479452,67.49959684537917,4.0,6.0,1.72,6,17,213,318.02465753424656,58.35616438356165,2.5 baths,83.5324200913242,1.5,0.0,13.467744374296691
2994,"Venice, Italy",within an hour,100.0,100.0,t,Dorsoduro/Accademia,21,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,3.0,3,1125,t,0,71,33,2,4.83,5.0,5.0,5.0,4.67,5.0,4.67,t,260.82191780821915,260.82191780821915,6.146879995131237,4.0,6.0,1.39,0,0,12,8.767123287671232,3.287671232876712,3 baths,43.470319634703195,1.5,0.0,2.3567344519148126
2995,"Brussels, Belgium",within a few hours,100.0,46.0,f,San Marco,3,"['email', 'phone']",t,Italy,Entire rental unit,Entire home/apt,1.0,2,25,t,3,10,1,0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,f,150.0,150.0,0.0,1.0,2.0,0.19,10,40,217,89.17808219178082,59.45205479452055,1 bath,75.0,2.0,0.0,0.0
2996,host location not available,within an hour,100.0,98.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,1,90,t,3,141,82,10,4.93,4.92,4.97,4.94,4.96,4.81,4.71,t,117.51506849315068,117.51506849315068,13.089418501687879,1.0,2.0,2.57,18,44,319,100.97534246575343,87.3972602739726,1 bath,58.75753424657534,2.0,0.0,11.138502210421459
2997,"Venice, Italy",within an hour,100.0,100.0,t,San Polo,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,20,t,2,178,48,2,4.95,4.97,4.96,4.99,5.0,4.97,4.88,t,124.71232876712328,124.71232876712328,8.563722764307771,1.0,3.0,3.33,11,37,189,64.38356164383562,51.78082191780822,1 bath,41.57077625570776,3.0,0.0,6.866781214789844
2998,"Venice, Italy",within an hour,100.0,100.0,f,Castello,19,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,30,t,2,85,24,4,4.84,4.86,4.82,4.73,4.89,4.95,4.74,t,167.3041095890411,167.3041095890411,11.130500101766707,1.0,2.0,1.58,23,53,233,104.69589041095891,63.83561643835617,1 bath,83.65205479452055,2.0,0.0,6.65285516841589
2999,"Lido, Italy",within an hour,100.0,100.0,f,Lido,2,"['email', 'phone']",t,"Lido, Veneto, Italy",Entire rental unit,Entire home/apt,3.0,5,120,t,14,5,0,0,5.0,5.0,5.0,5.0,5.0,4.8,4.8,t,151.3972602739726,151.3972602739726,4.365636686907334,4.0,4.0,0.09,24,25,25,11.301369863013699,6.8493150684931505,2 baths,37.84931506849315,1.0,0.0,2.883563863049542
3000,"Venice, Italy",within an hour,100.0,99.0,f,host neighbourhood not available,12,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in rental unit,Private room,1.0,2,90,t,4,136,26,3,4.7,4.87,4.69,4.87,4.9,4.85,4.73,t,67.04931506849314,67.04931506849314,6.214373698422542,1.0,2.0,2.52,20,50,317,57.92054794520548,86.84931506849315,1 private bath,33.52465753424657,2.0,0.0,9.268362685098795
3001,"Venice, Italy",within an hour,87.0,99.0,t,Castello,18,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,1,185,t,10,18,4,0,4.56,4.83,4.67,4.83,4.94,5.0,4.72,t,141.81917808219177,141.81917808219177,21.164716761306575,2.0,4.0,0.35,28,55,95,35.76438356164383,26.027397260273972,1 bath,35.45479452054794,2.0,0.0,14.923733903633607
3002,"Venice, Italy",within an hour,87.0,99.0,t,Castello,18,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Private room in rental unit,Private room,1.0,1,185,t,12,52,21,0,4.83,4.85,4.92,4.67,4.79,4.81,4.69,t,71.95068493150686,71.95068493150686,15.696740783770265,1.0,2.0,1.04,28,58,98,21.876712328767123,26.84931506849315,1 shared bath,35.97534246575343,2.0,0.0,21.815971312452007
3003,"Venice, Italy",response not available,96.16273880909218,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,3.0,3,1125,t,0,68,0,0,4.88,4.91,5.0,4.91,4.94,4.91,4.76,f,180.0,180.0,0.0,4.0,6.0,1.26,0,0,0,0.0,0.0,1 bath,30.0,1.5,0.0,0.0
3004,"Venice, Italy",within an hour,100.0,100.0,t,Castello,19,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,4,29,t,6,37,10,1,4.73,4.76,4.92,4.92,4.73,4.78,4.59,t,191.94520547945206,191.94520547945206,31.27742331286702,3.0,4.0,0.88,21,21,21,13.76986301369863,5.7534246575342465,1 bath,47.986301369863014,1.3333333333333333,0.0,16.294975034536773
3005,"Veneto, Italy",within an hour,100.0,99.0,t,Lido,2,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,2,29,t,5,133,37,2,4.85,4.94,4.95,4.96,4.85,4.83,4.92,t,28.731506849315068,28.731506849315068,4.000579515449103,1.0,1.0,2.43,21,51,51,4.219178082191781,13.972602739726028,1 shared bath,28.731506849315068,1.0,0.0,13.924015668341019
3006,"Venice, Italy",within an hour,100.0,100.0,t,Castello,3,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,3,1125,t,3,47,11,2,4.96,4.98,4.98,4.98,5.0,5.0,4.85,t,465.2328767123288,465.2328767123288,63.03028239322683,4.0,6.0,0.87,12,42,311,409.013698630137,85.2054794520548,3 baths,77.53881278538813,1.5,0.0,13.548114406411749
3007,host location not available,within an hour,83.0,96.0,f,host neighbourhood not available,2,"['email', 'phone']",f,neighbourhood not available,Private room in rental unit,Private room,1.0,2,7,t,8,33,30,0,4.7,4.7,4.94,4.82,4.7,4.79,4.7,t,123.10958904109589,123.10958904109589,22.99484034567226,1.0,2.0,0.63,28,55,326,105.51780821917808,89.31506849315069,1 private bath,61.554794520547944,2.0,0.0,18.6783503419837
3008,"Hostivice, Czechia",within a few hours,100.0,97.0,t,host neighbourhood not available,6,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in home,Private room,1.0,1,28,t,0,317,68,8,4.94,4.98,4.97,4.97,4.96,4.85,4.94,t,48.657534246575345,48.657534246575345,2.734693556582136,1.0,2.0,5.81,3,21,281,37.61095890410959,76.98630136986301,1 private bath,24.328767123287673,2.0,0.0,5.620287996354052
3009,"Venice, Italy",within a day,100.0,81.0,t,San Marco,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,3,12,t,0,76,12,1,4.97,4.97,5.0,4.99,5.0,5.0,4.89,f,122.82191780821918,122.82191780821918,6.882735340143225,2.0,3.0,1.42,0,0,20,6.575342465753424,5.47945205479452,1 bath,40.9406392694064,1.5,0.0,5.603833145554934
3010,host location not available,response not available,96.16273880909218,93.0969346598548,f,host neighbourhood not available,1,"['email', 'phone']",f,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,2,30,t,0,3,0,0,2.67,3.33,2.33,3.67,4.0,4.0,3.0,t,257.84657534246577,257.84657534246577,35.813980948386224,1.0,4.0,0.06,0,0,0,0.0,0.0,1 bath,64.46164383561644,4.0,0.0,13.88964771039481
3011,"Venice, Italy",within a few hours,100.0,100.0,t,host neighbourhood not available,4,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,2,14,t,0,119,8,3,4.72,4.79,4.65,4.92,4.91,4.67,4.77,f,141.64931506849314,141.64931506849314,10.744933936456333,2.0,3.0,2.34,8,38,218,85.21917808219177,59.726027397260275,1 bath,47.21643835616438,1.5,0.0,7.585588346304904
3012,"Venice, Italy",within an hour,98.0,100.0,t,Santa Croce,24,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,3,30,t,4,161,34,4,4.91,4.91,4.92,4.94,4.94,4.93,4.84,t,247.58904109589042,247.58904109589042,21.221513301959146,4.0,6.0,2.98,18,45,124,83.35616438356165,33.97260273972603,3 baths,41.264840182648406,1.5,0.0,8.571265193333062
3013,"Venice, Italy",within an hour,100.0,99.0,f,host neighbourhood not available,12,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in rental unit,Private room,1.0,2,90,t,0,104,21,3,4.77,4.83,4.79,4.81,4.83,4.86,4.81,t,75.44109589041096,75.44109589041096,8.807149874142869,2.0,2.0,1.92,5,35,125,23.684931506849313,34.24657534246575,1 private bath,37.72054794520548,1.0,0.0,11.674207234391876
3014,"Venice, Italy",within an hour,100.0,100.0,f,Castello,17,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire home,Entire home/apt,2.0,3,40,t,0,79,36,5,4.99,4.96,4.96,4.94,4.97,4.99,4.8,t,212.7123287671233,212.7123287671233,29.41811108266196,3.0,4.0,1.5,9,34,191,110.02739726027397,52.32876712328767,1 bath,53.178082191780824,1.3333333333333333,0.0,13.829998126187034
3015,"Venice, Italy",within an hour,90.0,98.0,f,Lido,3,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,3.0,2,1125,t,1,42,14,1,4.83,4.95,4.9,4.95,4.83,4.81,4.81,t,124.72054794520548,124.72054794520548,25.07425762217752,4.0,7.0,0.78,1,1,204,72.55342465753425,55.89041095890411,2 baths,17.817221135029353,1.75,0.0,20.10435171692286
3016,"Venice, Italy",response not available,96.16273880909218,93.0969346598548,f,host neighbourhood not available,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire home,Entire home/apt,4.0,2,29,t,0,28,0,0,4.96,5.0,5.0,4.96,4.96,4.89,4.89,t,120.0,120.0,0.0,7.0,10.0,0.53,0,0,1,0.3287671232876712,0.273972602739726,2 baths,12.0,1.4285714285714286,0.0,0.0
3017,"Monfalcone, Italy",within a few hours,100.0,100.0,f,Castello,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,100,t,0,22,0,0,4.91,4.91,5.0,4.95,4.95,4.95,4.86,f,99.0,99.0,0.0,2.0,3.0,0.41,0,0,0,0.0,0.0,1 bath,33.0,1.5,0.0,0.0
